date,item,count,sales_cat,semester,menu_condition
6-Dec,Add Extra Meat,26,Italian,Fall 2024,Multimodal
6-Dec,Burrito Bowl BYO,66,Mexican,Fall 2024,Multimodal
6-Dec,Single Taco,6,Mexican,Fall 2024,Multimodal
6-Dec,Soup 12 oz,34,Soup,Fall 2024,Multimodal
6-Dec,8 oz Soup,30,Soup,Fall 2024,Multimodal
6-Dec,Salad by the Pound,34,Salad Bar,Fall 2024,Multimodal
6-Dec,Side Potato Tots,21,Grab N Go,Fall 2024,Multimodal
9-Dec,Quesadilla Deluxe Trillium,170,Grill,Fall 2024,Multimodal
9-Dec,Grilled Hamburger,96,Grill,Fall 2024,Multimodal
9-Dec,Fried Chicken Tenders,78,Grill,Fall 2024,Multimodal
9-Dec,Burrito Una Mano Trillium BYO,54,Grill,Fall 2024,Multimodal
9-Dec,French Fries,116,Grill,Fall 2024,Multimodal
9-Dec,Seared Salmon Burger,12,Grill,Fall 2024,Multimodal
9-Dec,Trillium Grill Impossible Burger,9,Grill,Fall 2024,Multimodal
9-Dec,Grilled Chicken Breast Sandwich,8,Grill,Fall 2024,Multimodal
9-Dec,Sweet Potato Fries,22,Grill,Fall 2024,Multimodal
9-Dec,Quesadilla Cheese,8,Grill,Fall 2024,Multimodal
9-Dec,Black Bean Burger,4,Grill,Fall 2024,Multimodal
9-Dec,ADD Beef Patty $2.99,8,Grill,Fall 2024,Multimodal
9-Dec,ADD Chicken Breast,6,Grill,Fall 2024,Multimodal
9-Dec,ADD Cheese,9,Grill,Fall 2024,Multimodal
9-Dec,Add Egg $.99,4,Grill,Fall 2024,Multimodal
9-Dec,Add Sausage 2 Patty,1,Grill,Fall 2024,Multimodal
9-Dec,1 Entree + 1 Side,165,Asian,Fall 2024,Multimodal
9-Dec,1 Entree + 2 Side,59,Asian,Fall 2024,Multimodal
9-Dec,Bowl Ramen Chicken,57,Asian,Fall 2024,Multimodal
9-Dec,2 Entrees + 2 Sides,17,Asian,Fall 2024,Multimodal
9-Dec,Bowl Ramen Tofu,20,Asian,Fall 2024,Multimodal
9-Dec,Side Vegetarian Lo Mein,11,Asian,Fall 2024,Multimodal
9-Dec,1 Wok Entree,3,Asian,Fall 2024,Multimodal
9-Dec,Side White or Brown Rice,7,Asian,Fall 2024,Multimodal
9-Dec,Side Vegetable Spring Rolls,3,Asian,Fall 2024,Multimodal
9-Dec,Create Your Pasta Bowl MEAT,108,Italian,Fall 2024,Multimodal
9-Dec,Create Your Pasta Bowl VEG,32,Italian,Fall 2024,Multimodal
9-Dec,Pizza with Toppings,28,Italian,Fall 2024,Multimodal
9-Dec,Pizza Cheese,17,Italian,Fall 2024,Multimodal
9-Dec,Add Extra Meat,28,Italian,Fall 2024,Multimodal
9-Dec,Burrito Breakfast,70,Breakfast,Fall 2024,Multimodal
9-Dec,Small French Omelet,44,Breakfast,Fall 2024,Multimodal
9-Dec,Egg Cheese Sausage Breakfast San,25,Breakfast,Fall 2024,Multimodal
9-Dec,Grand Slam Breakfast,12,Breakfast,Fall 2024,Multimodal
9-Dec,Egg Cheese Bacon Breakfast Sandw,21,Breakfast,Fall 2024,Multimodal
9-Dec,Add Bacon,32,Breakfast,Fall 2024,Multimodal
9-Dec,Two Eggs,13,Breakfast,Fall 2024,Multimodal
9-Dec,Pancake Single,6,Breakfast,Fall 2024,Multimodal
9-Dec,Trillium Home Fries,1,Breakfast,Fall 2024,Multimodal
9-Dec,2 Slices Toast,3,Breakfast,Fall 2024,Multimodal
9-Dec,Toast,1,Breakfast,Fall 2024,Multimodal
9-Dec,Burrito Bowl BYO,93,Mexican,Fall 2024,Multimodal
9-Dec,Single Taco,6,Mexican,Fall 2024,Multimodal
9-Dec,Soup 12 oz,47,Soup,Fall 2024,Multimodal
9-Dec,8 oz Soup,32,Soup,Fall 2024,Multimodal
9-Dec,Salad by the Pound,34,Salad Bar,Fall 2024,Multimodal
9-Dec,Side Potato Tots,17,Grab N Go,Fall 2024,Multimodal
10-Dec,Quesadilla Deluxe Trillium,133,Grill,Fall 2024,Multimodal
10-Dec,Grilled Hamburger,52,Grill,Fall 2024,Multimodal
10-Dec,Burrito Una Mano Trillium BYO,30,Grill,Fall 2024,Multimodal
10-Dec,Fried Chicken Tenders,34,Grill,Fall 2024,Multimodal
10-Dec,French Fries,65,Grill,Fall 2024,Multimodal
10-Dec,Trillium Grill Impossible Burger,8,Grill,Fall 2024,Multimodal
10-Dec,Quesadilla Cheese,8,Grill,Fall 2024,Multimodal
10-Dec,Grilled Chicken Breast Sandwich,6,Grill,Fall 2024,Multimodal
10-Dec,Seared Salmon Burger,6,Grill,Fall 2024,Multimodal
10-Dec,Sweet Potato Fries,12,Grill,Fall 2024,Multimodal
10-Dec,ADD Beef Patty $2.99,4,Grill,Fall 2024,Multimodal
10-Dec,ADD Chicken Breast,1,Grill,Fall 2024,Multimodal
10-Dec,Add Egg $.99,1,Grill,Fall 2024,Multimodal
10-Dec,ADD Cheese,1,Grill,Fall 2024,Multimodal
10-Dec,1 Entree + 1 Side,76,Asian,Fall 2024,Multimodal
10-Dec,Bowl Ramen Chicken,37,Asian,Fall 2024,Multimodal
10-Dec,1 Entree + 2 Side,32,Asian,Fall 2024,Multimodal
10-Dec,2 Entrees + 2 Sides,15,Asian,Fall 2024,Multimodal
10-Dec,Bowl Ramen Tofu,4,Asian,Fall 2024,Multimodal
10-Dec,Side Vegetables,2,Asian,Fall 2024,Multimodal
10-Dec,Side Vegetable Spring Rolls,1,Asian,Fall 2024,Multimodal
10-Dec,Side Vegetarian Lo Mein,1,Asian,Fall 2024,Multimodal
10-Dec,Side White or Brown Rice,1,Asian,Fall 2024,Multimodal
10-Dec,Create Your Pasta Bowl MEAT,45,Italian,Fall 2024,Multimodal
10-Dec,Pizza with Toppings,22,Italian,Fall 2024,Multimodal
10-Dec,Create Your Pasta Bowl VEG,9,Italian,Fall 2024,Multimodal
10-Dec,Pizza Cheese,11,Italian,Fall 2024,Multimodal
10-Dec,Add Extra Meat,12,Italian,Fall 2024,Multimodal
10-Dec,Burrito Breakfast,36,Breakfast,Fall 2024,Multimodal
10-Dec,Small French Omelet,22,Breakfast,Fall 2024,Multimodal
10-Dec,Grand Slam Breakfast,8,Breakfast,Fall 2024,Multimodal
10-Dec,Add Bacon,13,Breakfast,Fall 2024,Multimodal
10-Dec,Pancake Single,3,Breakfast,Fall 2024,Multimodal
10-Dec,Egg Cheese Sausage Breakfast San,1,Breakfast,Fall 2024,Multimodal
10-Dec,Two Eggs,2,Breakfast,Fall 2024,Multimodal
10-Dec,2 Slices Toast,2,Breakfast,Fall 2024,Multimodal
10-Dec,Burrito Bowl BYO,40,Mexican,Fall 2024,Multimodal
10-Dec,Single Taco,8,Mexican,Fall 2024,Multimodal
10-Dec,Side Guacamole,1,Mexican,Fall 2024,Multimodal
10-Dec,Add Extra Toppings Una Mano,1,Mexican,Fall 2024,Multimodal
10-Dec,Salad by the Pound,32,Salad Bar,Fall 2024,Multimodal
10-Dec,8 oz Soup,24,Soup,Fall 2024,Multimodal
10-Dec,Soup 12 oz,18,Soup,Fall 2024,Multimodal
10-Dec,Side Potato Tots,6,Grab N Go,Fall 2024,Multimodal
11-Dec,Quesadilla Deluxe Trillium,111,Grill,Fall 2024,Multimodal
11-Dec,Grilled Hamburger,47,Grill,Fall 2024,Multimodal
11-Dec,Burrito Una Mano Trillium BYO,38,Grill,Fall 2024,Multimodal
11-Dec,French Fries,71,Grill,Fall 2024,Multimodal
11-Dec,Fried Chicken Tenders,28,Grill,Fall 2024,Multimodal
11-Dec,Quesadilla Cheese,11,Grill,Fall 2024,Multimodal
11-Dec,Grilled Chicken Breast Sandwich,8,Grill,Fall 2024,Multimodal
11-Dec,Trillium Grill Impossible Burger,5,Grill,Fall 2024,Multimodal
11-Dec,Seared Salmon Burger,6,Grill,Fall 2024,Multimodal
11-Dec,Black Bean Burger,2,Grill,Fall 2024,Multimodal
11-Dec,ADD Beef Patty $2.99,4,Grill,Fall 2024,Multimodal
11-Dec,ADD Burger Salmon Grilled,2,Grill,Fall 2024,Multimodal
11-Dec,Add Egg $.99,4,Grill,Fall 2024,Multimodal
11-Dec,Add Sausage 2 Patty,1,Grill,Fall 2024,Multimodal
11-Dec,ADD Cheese,3,Grill,Fall 2024,Multimodal
11-Dec,1 Entree + 1 Side,70,Asian,Fall 2024,Multimodal
11-Dec,Bowl Ramen Chicken,42,Asian,Fall 2024,Multimodal
11-Dec,1 Entree + 2 Side,31,Asian,Fall 2024,Multimodal
11-Dec,2 Entrees + 2 Sides,15,Asian,Fall 2024,Multimodal
11-Dec,Bowl Ramen Tofu,7,Asian,Fall 2024,Multimodal
11-Dec,1 Wok Entree,4,Asian,Fall 2024,Multimodal
11-Dec,Side Vegetables,5,Asian,Fall 2024,Multimodal
11-Dec,Side Vegetarian Lo Mein,3,Asian,Fall 2024,Multimodal
11-Dec,Side White or Brown Rice,5,Asian,Fall 2024,Multimodal
11-Dec,Side Vegetarian Fried Rice with,2,Asian,Fall 2024,Multimodal
11-Dec,Side Vegetable Spring Rolls,1,Asian,Fall 2024,Multimodal
11-Dec,Create Your Pasta Bowl MEAT,41,Italian,Fall 2024,Multimodal
11-Dec,Create Your Pasta Bowl VEG,15,Italian,Fall 2024,Multimodal
11-Dec,Pizza with Toppings,17,Italian,Fall 2024,Multimodal
11-Dec,Pizza Cheese,6,Italian,Fall 2024,Multimodal
11-Dec,Add Extra Meat,5,Italian,Fall 2024,Multimodal
11-Dec,Burrito Breakfast,37,Breakfast,Fall 2024,Multimodal
11-Dec,Small French Omelet,24,Breakfast,Fall 2024,Multimodal
11-Dec,Egg Cheese Sausage Breakfast San,9,Breakfast,Fall 2024,Multimodal
11-Dec,Grand Slam Breakfast,4,Breakfast,Fall 2024,Multimodal
11-Dec,Add Bacon,6,Breakfast,Fall 2024,Multimodal
11-Dec,Egg Cheese Bacon Breakfast Sandw,2,Breakfast,Fall 2024,Multimodal
11-Dec,Pancake Single,4,Breakfast,Fall 2024,Multimodal
11-Dec,Two Eggs,3,Breakfast,Fall 2024,Multimodal
11-Dec,Trillium Home Fries,1,Breakfast,Fall 2024,Multimodal
11-Dec,Burrito Bowl BYO,49,Mexican,Fall 2024,Multimodal
11-Dec,Single Taco,2,Mexican,Fall 2024,Multimodal
11-Dec,Side Guacamole,1,Mexican,Fall 2024,Multimodal
11-Dec,Salad by the Pound,30,Salad Bar,Fall 2024,Multimodal
11-Dec,Soup 12 oz,20,Soup,Fall 2024,Multimodal
11-Dec,8 oz Soup,18,Soup,Fall 2024,Multimodal
11-Dec,Side Potato Tots,11,Grab N Go,Fall 2024,Multimodal
12-Dec,Quesadilla Deluxe Trillium,144,Grill,Fall 2024,Multimodal
12-Dec,Grilled Hamburger,69,Grill,Fall 2024,Multimodal
12-Dec,Burrito Una Mano Trillium BYO,33,Grill,Fall 2024,Multimodal
12-Dec,Fried Chicken Tenders,39,Grill,Fall 2024,Multimodal
12-Dec,French Fries,73,Grill,Fall 2024,Multimodal
12-Dec,Grilled Chicken Breast Sandwich,13,Grill,Fall 2024,Multimodal
12-Dec,Trillium Grill Impossible Burger,8,Grill,Fall 2024,Multimodal
12-Dec,Seared Salmon Burger,8,Grill,Fall 2024,Multimodal
12-Dec,Quesadilla Cheese,8,Grill,Fall 2024,Multimodal
12-Dec,Sweet Potato Fries,15,Grill,Fall 2024,Multimodal
12-Dec,ADD Beef Patty $2.99,12,Grill,Fall 2024,Multimodal
12-Dec,ADD Chicken Breast,5,Grill,Fall 2024,Multimodal
12-Dec,Black Bean Burger,1,Grill,Fall 2024,Multimodal
12-Dec,ADD Cheese,10,Grill,Fall 2024,Multimodal
12-Dec,ADD Burger Salmon Grilled,1,Grill,Fall 2024,Multimodal
12-Dec,Add Egg $.99,2,Grill,Fall 2024,Multimodal
12-Dec,1 Entree + 1 Side,83,Asian,Fall 2024,Multimodal
12-Dec,1 Entree + 2 Side,44,Asian,Fall 2024,Multimodal
12-Dec,Bowl Ramen Chicken,46,Asian,Fall 2024,Multimodal
12-Dec,2 Entrees + 2 Sides,9,Asian,Fall 2024,Multimodal
12-Dec,Bowl Ramen Tofu,9,Asian,Fall 2024,Multimodal
12-Dec,Side Vegetarian Lo Mein,7,Asian,Fall 2024,Multimodal
12-Dec,1 Wok Entree,4,Asian,Fall 2024,Multimodal
12-Dec,Side White or Brown Rice,6,Asian,Fall 2024,Multimodal
12-Dec,Side Vegetarian Fried Rice with,2,Asian,Fall 2024,Multimodal
12-Dec,Side Fried Spring Roll,1,Asian,Fall 2024,Multimodal
12-Dec,Side Vegetables,1,Asian,Fall 2024,Multimodal
12-Dec,Side Vegetable Spring Rolls,1,Asian,Fall 2024,Multimodal
12-Dec,Small French Omelet,34,Breakfast,Fall 2024,Multimodal
12-Dec,Burrito Breakfast,36,Breakfast,Fall 2024,Multimodal
12-Dec,Grand Slam Breakfast,7,Breakfast,Fall 2024,Multimodal
12-Dec,Egg Cheese Sausage Breakfast San,11,Breakfast,Fall 2024,Multimodal
12-Dec,Add Bacon,24,Breakfast,Fall 2024,Multimodal
12-Dec,Egg Cheese Bacon Breakfast Sandw,8,Breakfast,Fall 2024,Multimodal
12-Dec,Two Eggs,6,Breakfast,Fall 2024,Multimodal
12-Dec,Trillium Home Fries,1,Breakfast,Fall 2024,Multimodal
12-Dec,Pancake Single,1,Breakfast,Fall 2024,Multimodal
12-Dec,Toast,1,Breakfast,Fall 2024,Multimodal
12-Dec,PC Jelly,1,Breakfast,Fall 2024,Multimodal
12-Dec,Create Your Pasta Bowl MEAT,34,Italian,Fall 2024,Multimodal
12-Dec,Create Your Pasta Bowl VEG,14,Italian,Fall 2024,Multimodal
12-Dec,Pizza with Toppings,19,Italian,Fall 2024,Multimodal
12-Dec,Pizza Cheese,9,Italian,Fall 2024,Multimodal
12-Dec,Add Extra Meat,9,Italian,Fall 2024,Multimodal
12-Dec,Burrito Bowl BYO,55,Mexican,Fall 2024,Multimodal
12-Dec,Single Taco,11,Mexican,Fall 2024,Multimodal
12-Dec,Side Guacamole,3,Mexican,Fall 2024,Multimodal
12-Dec,Add Extra Toppings Una Mano,2,Mexican,Fall 2024,Multimodal
12-Dec,Salad by the Pound,38,Salad Bar,Fall 2024,Multimodal
12-Dec,8 oz Soup,30,Soup,Fall 2024,Multimodal
12-Dec,Soup 12 oz,18,Soup,Fall 2024,Multimodal
12-Dec,Side Potato Tots,7,Grab N Go,Fall 2024,Multimodal
13-Dec,Quesadilla Deluxe Trillium,118,Grill,Fall 2024,Multimodal
13-Dec,Grilled Hamburger,49,Grill,Fall 2024,Multimodal
13-Dec,Burrito Una Mano Trillium BYO,43,Grill,Fall 2024,Multimodal
13-Dec,Fried Chicken Tenders,34,Grill,Fall 2024,Multimodal
13-Dec,French Fries,84,Grill,Fall 2024,Multimodal
13-Dec,Grilled Chicken Breast Sandwich,13,Grill,Fall 2024,Multimodal
13-Dec,Quesadilla Cheese,12,Grill,Fall 2024,Multimodal
13-Dec,ADD Beef Patty $2.99,9,Grill,Fall 2024,Multimodal
13-Dec,Seared Salmon Burger,2,Grill,Fall 2024,Multimodal
13-Dec,Trillium Grill Impossible Burger,1,Grill,Fall 2024,Multimodal
13-Dec,ADD Chicken Breast,3,Grill,Fall 2024,Multimodal
13-Dec,Black Bean Burger,1,Grill,Fall 2024,Multimodal
13-Dec,Add Sausage 2 Patty,2,Grill,Fall 2024,Multimodal
13-Dec,ADD Cheese,5,Grill,Fall 2024,Multimodal
13-Dec,Add Egg $.99,3,Grill,Fall 2024,Multimodal
13-Dec,1 Entree + 1 Side,87,Asian,Fall 2024,Multimodal
13-Dec,Bowl Ramen Chicken,50,Asian,Fall 2024,Multimodal
13-Dec,1 Entree + 2 Side,44,Asian,Fall 2024,Multimodal
13-Dec,2 Entrees + 2 Sides,9,Asian,Fall 2024,Multimodal
13-Dec,Bowl Ramen Tofu,7,Asian,Fall 2024,Multimodal
13-Dec,Side Vegetarian Lo Mein,5,Asian,Fall 2024,Multimodal
13-Dec,Side White or Brown Rice,6,Asian,Fall 2024,Multimodal
13-Dec,Side Vegetarian Fried Rice with,2,Asian,Fall 2024,Multimodal
13-Dec,1 Wok Entree,1,Asian,Fall 2024,Multimodal
13-Dec,Side Vegetables,1,Asian,Fall 2024,Multimodal
13-Dec,Side Vegetable Spring Rolls,1,Asian,Fall 2024,Multimodal
13-Dec,Burrito Breakfast,44,Breakfast,Fall 2024,Multimodal
13-Dec,Small French Omelet,32,Breakfast,Fall 2024,Multimodal
13-Dec,Grand Slam Breakfast,7,Breakfast,Fall 2024,Multimodal
13-Dec,Add Bacon,17,Breakfast,Fall 2024,Multimodal
13-Dec,Two Eggs,6,Breakfast,Fall 2024,Multimodal
13-Dec,Pancake Single,3,Breakfast,Fall 2024,Multimodal
13-Dec,Trillium Home Fries,1,Breakfast,Fall 2024,Multimodal
13-Dec,2 Slices Toast,1,Breakfast,Fall 2024,Multimodal
13-Dec,Create Your Pasta Bowl MEAT,45,Italian,Fall 2024,Multimodal
13-Dec,Pizza with Toppings,13,Italian,Fall 2024,Multimodal
13-Dec,Pizza Cheese,10,Italian,Fall 2024,Multimodal
13-Dec,Create Your Pasta Bowl VEG,5,Italian,Fall 2024,Multimodal
13-Dec,Add Extra Meat,5,Italian,Fall 2024,Multimodal
13-Dec,Burrito Bowl BYO,32,Mexican,Fall 2024,Multimodal
13-Dec,Single Taco,3,Mexican,Fall 2024,Multimodal
13-Dec,Side Guacamole,1,Mexican,Fall 2024,Multimodal
13-Dec,Add Extra Toppings Una Mano,2,Mexican,Fall 2024,Multimodal
13-Dec,8 oz Soup,28,Soup,Fall 2024,Multimodal
13-Dec,Soup 12 oz,22,Soup,Fall 2024,Multimodal
13-Dec,Salad by the Pound,25,Salad Bar,Fall 2024,Multimodal
13-Dec,Side Potato Tots,3,Grab N Go,Fall 2024,Multimodal
16-Dec,Quesadilla Deluxe Trillium,114,Grill,Fall 2024,Multimodal
16-Dec,Grilled Hamburger,55,Grill,Fall 2024,Multimodal
16-Dec,Fried Chicken Tenders,41,Grill,Fall 2024,Multimodal
16-Dec,Burrito Una Mano Trillium BYO,26,Grill,Fall 2024,Multimodal
16-Dec,French Fries,71,Grill,Fall 2024,Multimodal
16-Dec,Quesadilla Cheese,14,Grill,Fall 2024,Multimodal
16-Dec,Seared Salmon Burger,6,Grill,Fall 2024,Multimodal
16-Dec,Trillium Grill Impossible Burger,4,Grill,Fall 2024,Multimodal
16-Dec,Grilled Chicken Breast Sandwich,4,Grill,Fall 2024,Multimodal
16-Dec,Sweet Potato Fries,10,Grill,Fall 2024,Multimodal
16-Dec,ADD Beef Patty $2.99,6,Grill,Fall 2024,Multimodal
16-Dec,ADD Chicken Breast,3,Grill,Fall 2024,Multimodal
16-Dec,Black Bean Burger,1,Grill,Fall 2024,Multimodal
16-Dec,Add Sausage 2 Patty,2,Grill,Fall 2024,Multimodal
16-Dec,ADD Burger Salmon Grilled,1,Grill,Fall 2024,Multimodal
16-Dec,Add Egg $.99,4,Grill,Fall 2024,Multimodal
16-Dec,ADD Cheese,5,Grill,Fall 2024,Multimodal
16-Dec,1 Entree + 1 Side,65,Asian,Fall 2024,Multimodal
16-Dec,Bowl Ramen Chicken,40,Asian,Fall 2024,Multimodal
16-Dec,1 Entree + 2 Side,33,Asian,Fall 2024,Multimodal
16-Dec,2 Entrees + 2 Sides,9,Asian,Fall 2024,Multimodal
16-Dec,Bowl Ramen Tofu,7,Asian,Fall 2024,Multimodal
16-Dec,1 Wok Entree,5,Asian,Fall 2024,Multimodal
16-Dec,Side Vegetarian Lo Mein,6,Asian,Fall 2024,Multimodal
16-Dec,Side White or Brown Rice,8,Asian,Fall 2024,Multimodal
16-Dec,Side Vegetables,2,Asian,Fall 2024,Multimodal
16-Dec,Side Vegetarian Fried Rice with,1,Asian,Fall 2024,Multimodal
16-Dec,Burrito Breakfast,47,Breakfast,Fall 2024,Multimodal
16-Dec,Small French Omelet,23,Breakfast,Fall 2024,Multimodal
16-Dec,Grand Slam Breakfast,8,Breakfast,Fall 2024,Multimodal
16-Dec,Add Bacon,18,Breakfast,Fall 2024,Multimodal
16-Dec,Two Eggs,11,Breakfast,Fall 2024,Multimodal
16-Dec,Trillium Home Fries,1,Breakfast,Fall 2024,Multimodal
16-Dec,2 Slices Toast,2,Breakfast,Fall 2024,Multimodal
16-Dec,Create Your Pasta Bowl MEAT,46,Italian,Fall 2024,Multimodal
16-Dec,Pizza with Toppings,16,Italian,Fall 2024,Multimodal
16-Dec,Create Your Pasta Bowl VEG,7,Italian,Fall 2024,Multimodal
16-Dec,Pizza Cheese,8,Italian,Fall 2024,Multimodal
16-Dec,Add Extra Meat,9,Italian,Fall 2024,Multimodal
16-Dec,Burrito Bowl BYO,32,Mexican,Fall 2024,Multimodal
16-Dec,Salad by the Pound,26,Salad Bar,Fall 2024,Multimodal
16-Dec,8 oz Soup,18,Soup,Fall 2024,Multimodal
16-Dec,Soup 12 oz,15,Soup,Fall 2024,Multimodal
16-Dec,Side Potato Tots,10,Grab N Go,Fall 2024,Multimodal
17-Dec,Quesadilla Deluxe Trillium,104,Grill,Fall 2024,Multimodal
17-Dec,Grilled Hamburger,61,Grill,Fall 2024,Multimodal
17-Dec,Burrito Una Mano Trillium BYO,23,Grill,Fall 2024,Multimodal
17-Dec,French Fries,64,Grill,Fall 2024,Multimodal
17-Dec,Fried Chicken Tenders,25,Grill,Fall 2024,Multimodal
17-Dec,Quesadilla Cheese,12,Grill,Fall 2024,Multimodal
17-Dec,Grilled Chicken Breast Sandwich,10,Grill,Fall 2024,Multimodal
17-Dec,Trillium Grill Impossible Burger,6,Grill,Fall 2024,Multimodal
17-Dec,Seared Salmon Burger,7,Grill,Fall 2024,Multimodal
17-Dec,Sweet Potato Fries,13,Grill,Fall 2024,Multimodal
17-Dec,Black Bean Burger,3,Grill,Fall 2024,Multimodal
17-Dec,ADD Beef Patty $2.99,5,Grill,Fall 2024,Multimodal
17-Dec,ADD Chicken Breast,1,Grill,Fall 2024,Multimodal
17-Dec,ADD Cheese,5,Grill,Fall 2024,Multimodal
17-Dec,Add Sausage 2 Patty,1,Grill,Fall 2024,Multimodal
17-Dec,1 Entree + 1 Side,62,Asian,Fall 2024,Multimodal
17-Dec,1 Entree + 2 Side,47,Asian,Fall 2024,Multimodal
17-Dec,Bowl Ramen Chicken,35,Asian,Fall 2024,Multimodal
17-Dec,2 Entrees + 2 Sides,10,Asian,Fall 2024,Multimodal
17-Dec,Bowl Ramen Tofu,6,Asian,Fall 2024,Multimodal
17-Dec,1 Wok Entree,7,Asian,Fall 2024,Multimodal
17-Dec,Side Vegetarian Lo Mein,3,Asian,Fall 2024,Multimodal
17-Dec,Side White or Brown Rice,5,Asian,Fall 2024,Multimodal
17-Dec,Side Vegetable Spring Rolls,2,Asian,Fall 2024,Multimodal
17-Dec,Burrito Breakfast,39,Breakfast,Fall 2024,Multimodal
17-Dec,Small French Omelet,18,Breakfast,Fall 2024,Multimodal
17-Dec,Grand Slam Breakfast,4,Breakfast,Fall 2024,Multimodal
17-Dec,Add Bacon,15,Breakfast,Fall 2024,Multimodal
17-Dec,Two Eggs,6,Breakfast,Fall 2024,Multimodal
17-Dec,2 Slices Toast,2,Breakfast,Fall 2024,Multimodal
17-Dec,Create Your Pasta Bowl MEAT,30,Italian,Fall 2024,Multimodal
17-Dec,Pizza with Toppings,16,Italian,Fall 2024,Multimodal
17-Dec,Create Your Pasta Bowl VEG,10,Italian,Fall 2024,Multimodal
17-Dec,Pizza Cheese,12,Italian,Fall 2024,Multimodal
17-Dec,Add Extra Meat,2,Italian,Fall 2024,Multimodal
17-Dec,Burrito Bowl BYO,45,Mexican,Fall 2024,Multimodal
17-Dec,Side Guacamole,2,Mexican,Fall 2024,Multimodal
17-Dec,Soup 12 oz,25,Soup,Fall 2024,Multimodal
17-Dec,8 oz Soup,18,Soup,Fall 2024,Multimodal
17-Dec,Salad by the Pound,24,Salad Bar,Fall 2024,Multimodal
17-Dec,Side Potato Tots,4,Grab N Go,Fall 2024,Multimodal
18-Dec,Quesadilla Deluxe Trillium,83,Grill,Fall 2024,Multimodal
18-Dec,Grilled Hamburger,47,Grill,Fall 2024,Multimodal
18-Dec,Burrito Una Mano Trillium BYO,21,Grill,Fall 2024,Multimodal
18-Dec,Fried Chicken Tenders,25,Grill,Fall 2024,Multimodal
18-Dec,French Fries,61,Grill,Fall 2024,Multimodal
18-Dec,Grilled Chicken Breast Sandwich,10,Grill,Fall 2024,Multimodal
18-Dec,Trillium Grill Impossible Burger,6,Grill,Fall 2024,Multimodal
18-Dec,Seared Salmon Burger,7,Grill,Fall 2024,Multimodal
18-Dec,Quesadilla Cheese,7,Grill,Fall 2024,Multimodal
18-Dec,Sweet Potato Fries,13,Grill,Fall 2024,Multimodal
18-Dec,Black Bean Burger,1,Grill,Fall 2024,Multimodal
18-Dec,ADD Chicken Breast,2,Grill,Fall 2024,Multimodal
18-Dec,ADD Beef Patty $2.99,2,Grill,Fall 2024,Multimodal
18-Dec,Add Egg $.99,4,Grill,Fall 2024,Multimodal
18-Dec,Add Sausage 2 Patty,1,Grill,Fall 2024,Multimodal
18-Dec,ADD Cheese,2,Grill,Fall 2024,Multimodal
18-Dec,1 Entree + 1 Side,57,Asian,Fall 2024,Multimodal
18-Dec,Bowl Ramen Chicken,38,Asian,Fall 2024,Multimodal
18-Dec,1 Entree + 2 Side,30,Asian,Fall 2024,Multimodal
18-Dec,2 Entrees + 2 Sides,9,Asian,Fall 2024,Multimodal
18-Dec,Bowl Ramen Tofu,7,Asian,Fall 2024,Multimodal
18-Dec,Side White or Brown Rice,5,Asian,Fall 2024,Multimodal
18-Dec,Bowl Ramen Pork,1,Asian,Fall 2024,Multimodal
18-Dec,Side Vegetarian Lo Mein,2,Asian,Fall 2024,Multimodal
18-Dec,Side Vegetarian Fried Rice with,1,Asian,Fall 2024,Multimodal
18-Dec,Burrito Breakfast,38,Breakfast,Fall 2024,Multimodal
18-Dec,Small French Omelet,14,Breakfast,Fall 2024,Multimodal
18-Dec,Grand Slam Breakfast,8,Breakfast,Fall 2024,Multimodal
18-Dec,Add Bacon,13,Breakfast,Fall 2024,Multimodal
18-Dec,Two Eggs,6,Breakfast,Fall 2024,Multimodal
18-Dec,Pancake Single,2,Breakfast,Fall 2024,Multimodal
18-Dec,Trillium Home Fries,1,Breakfast,Fall 2024,Multimodal
18-Dec,2 Slices Toast,1,Breakfast,Fall 2024,Multimodal
18-Dec,Toast,1,Breakfast,Fall 2024,Multimodal
18-Dec,Create Your Pasta Bowl MEAT,25,Italian,Fall 2024,Multimodal
18-Dec,Pizza with Toppings,19,Italian,Fall 2024,Multimodal
18-Dec,Create Your Pasta Bowl VEG,11,Italian,Fall 2024,Multimodal
18-Dec,Pizza Cheese,10,Italian,Fall 2024,Multimodal
18-Dec,Add Extra Meat,4,Italian,Fall 2024,Multimodal
18-Dec,Burrito Bowl BYO,27,Mexican,Fall 2024,Multimodal
18-Dec,Single Taco,3,Mexican,Fall 2024,Multimodal
18-Dec,Soup 12 oz,20,Soup,Fall 2024,Multimodal
18-Dec,8 oz Soup,16,Soup,Fall 2024,Multimodal
18-Dec,Salad by the Pound,14,Salad Bar,Fall 2024,Multimodal
18-Dec,Side Potato Tots,7,Grab N Go,Fall 2024,Multimodal
19-Dec,Quesadilla Deluxe Trillium,59,Grill,Fall 2024,Multimodal
19-Dec,Grilled Hamburger,33,Grill,Fall 2024,Multimodal
19-Dec,Burrito Una Mano Trillium BYO,17,Grill,Fall 2024,Multimodal
19-Dec,French Fries,44,Grill,Fall 2024,Multimodal
19-Dec,Fried Chicken Tenders,16,Grill,Fall 2024,Multimodal
